,itemId,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
1461,0553568701,Bad Love (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1994,Bantam Books,http://images.amazon.com/images/P/0553568701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553568701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553568701.01.LZZZZZZZ.jpg
1462,0688162827,Tell Me Your Dreams,Sidney Sheldon,1998,William Morrow &amp; Company,http://images.amazon.com/images/P/0688162827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688162827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688162827.01.LZZZZZZZ.jpg
1463,0060083948,Tishomingo Blues,Elmore Leonard,2002,HarperTorch,http://images.amazon.com/images/P/0060083948.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060083948.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060083948.01.LZZZZZZZ.jpg
1464,0316788228,The Pilot's Wife,Anita Shreve,2001,"Little, Brown",http://images.amazon.com/images/P/0316788228.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316788228.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316788228.01.LZZZZZZZ.jpg
1465,0140067779,Obasan,Joy Kogawa,1983,Penguin Books,http://images.amazon.com/images/P/0140067779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140067779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140067779.01.LZZZZZZZ.jpg
1466,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter,http://images.amazon.com/images/P/0441172717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441172717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441172717.01.LZZZZZZZ.jpg
1467,0446342963,Dreamer's Dictionary,Tom Corbett,1986,Warner Books,http://images.amazon.com/images/P/0446342963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446342963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446342963.01.LZZZZZZZ.jpg
1468,0553569902,Lion's Bride,IRIS JOHANSEN,1996,Bantam,http://images.amazon.com/images/P/0553569902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569902.01.LZZZZZZZ.jpg
1469,0553574116,Wicked Widow,Amanda Quick,2001,Bantam Books,http://images.amazon.com/images/P/0553574116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574116.01.LZZZZZZZ.jpg
1470,0743417682,From a Buick 8,Stephen King,2003,Pocket Books,http://images.amazon.com/images/P/0743417682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743417682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743417682.01.LZZZZZZZ.jpg
1471,0385507593,Jennifer Government : A Novel,Max Barry,2003,Doubleday,http://images.amazon.com/images/P/0385507593.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385507593.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385507593.01.LZZZZZZZ.jpg
1472,0345441036,Black House,Stephen King,2002,Ballantine Books,http://images.amazon.com/images/P/0345441036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441036.01.LZZZZZZZ.jpg
1473,0553281747,Mona Lisa Overdrive (Bantam Spectra Book),William Gibson,1989,Bantam,http://images.amazon.com/images/P/0553281747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553281747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553281747.01.LZZZZZZZ.jpg
1474,0553278274,A Night to Remember,WALTER LORD,1997,Bantam,http://images.amazon.com/images/P/0553278274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553278274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553278274.01.LZZZZZZZ.jpg
1475,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam,http://images.amazon.com/images/P/0553571885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553571885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553571885.01.LZZZZZZZ.jpg
1476,014034294X,Matilda,Roald Dahl,1990,Puffin Books,http://images.amazon.com/images/P/014034294X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014034294X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014034294X.01.LZZZZZZZ.jpg
1477,034538430X,TickTock,Dean R. Koontz,1997,Ballantine Books,http://images.amazon.com/images/P/034538430X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034538430X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034538430X.01.LZZZZZZZ.jpg
1478,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam,http://images.amazon.com/images/P/0553576801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576801.01.LZZZZZZZ.jpg
1479,0373484410,Time And Again,Nora Roberts,2001,Silhouette,http://images.amazon.com/images/P/0373484410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484410.01.LZZZZZZZ.jpg
1480,0553578022,The Face of Deception,Iris Johansen,1999,Bantam Books,http://images.amazon.com/images/P/0553578022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578022.01.LZZZZZZZ.jpg
1481,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books,http://images.amazon.com/images/P/0449219364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449219364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449219364.01.LZZZZZZZ.jpg
1482,0743227441,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,http://images.amazon.com/images/P/0743227441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743227441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743227441.01.LZZZZZZZ.jpg
1483,0671024108,Speaking in Tongues,Jeffery Deaver,2002,Pocket,http://images.amazon.com/images/P/0671024108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671024108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671024108.01.LZZZZZZZ.jpg
1484,0345433491,Hanna's Daughters (Ballantine Reader's Circle),Marianne Fredriksson,1999,Ballantine Books,http://images.amazon.com/images/P/0345433491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345433491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345433491.01.LZZZZZZZ.jpg
1485,1558743316,A 2nd Helping of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1994,Health Communications,http://images.amazon.com/images/P/1558743316.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558743316.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558743316.01.LZZZZZZZ.jpg
1486,0553275976,The Bonfire of the Vanities,Tom Wolfe,1988,Bantam Books,http://images.amazon.com/images/P/0553275976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553275976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553275976.01.LZZZZZZZ.jpg
1487,0140092323,Lake Wobegon days,Garrison Keillor,1986,Penguin Books,http://images.amazon.com/images/P/0140092323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140092323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140092323.01.LZZZZZZZ.jpg
1488,0553287532,Wish You Were Here (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1991,Bantam,http://images.amazon.com/images/P/0553287532.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553287532.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553287532.01.LZZZZZZZ.jpg
1489,0449207145,My Name Is Asher Lev,Chaim Potok,1990,Fawcett Books,http://images.amazon.com/images/P/0449207145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207145.01.LZZZZZZZ.jpg
1490,0553582127,The Search,Iris Johansen,2001,Bantam Books,http://images.amazon.com/images/P/0553582127.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582127.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582127.01.LZZZZZZZ.jpg
1491,0440225817,Acts of Malice,Perri O'Shaughnessy,2000,Island,http://images.amazon.com/images/P/0440225817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225817.01.LZZZZZZZ.jpg
1492,0553578308,Tough Cookie,Diane Mott Davidson,2001,Bantam Books,http://images.amazon.com/images/P/0553578308.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578308.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578308.01.LZZZZZZZ.jpg
1493,0440901588,A Swiftly Tilting Planet,Madeleine L'Engle,1979,Laure Leaf,http://images.amazon.com/images/P/0440901588.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440901588.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440901588.01.LZZZZZZZ.jpg
1494,0380792028,Glorious Angel,Johanna Lindsey,2002,Avon,http://images.amazon.com/images/P/0380792028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380792028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380792028.01.LZZZZZZZ.jpg
1495,0515129933,The Scottish Bride (Bride Trilogy (Paperback)),Catherine Coulter,2001,Jove Books,http://images.amazon.com/images/P/0515129933.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515129933.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515129933.01.LZZZZZZZ.jpg
1496,0345316002,Killashandra,Anne McCaffrey,1993,Del Rey Books,http://images.amazon.com/images/P/0345316002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345316002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345316002.01.LZZZZZZZ.jpg
1497,0441004326,"Archangel (Samaria Trilogy, Book 1)",Sharon Shinn,1997,Ace Books,http://images.amazon.com/images/P/0441004326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441004326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441004326.01.LZZZZZZZ.jpg
1498,0515103292,When Rabbit Howls,Truddi Chase,1990,Jove Books,http://images.amazon.com/images/P/0515103292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515103292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515103292.01.LZZZZZZZ.jpg
1499,0345422406,Merrick (Vampire/Witches Chronicles),Anne Rice,2001,Ballantine Books,http://images.amazon.com/images/P/0345422406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345422406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345422406.01.LZZZZZZZ.jpg
1500,0451190548,The Green Mile: Coffey's Hands (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190548.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190548.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190548.01.LZZZZZZZ.jpg
1501,0553269216,Rainbow Valley (Anne of Green Gables Novels (Paperback)),L. M. Montgomery,1985,Starfire,http://images.amazon.com/images/P/0553269216.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553269216.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553269216.01.LZZZZZZZ.jpg
1503,0064405842,"Catherine, Called Birdy (Trophy Newbery)",Karen Cushman,1995,HarperTrophy,http://images.amazon.com/images/P/0064405842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405842.01.LZZZZZZZ.jpg
1504,0060987324,Girlfriend in a Coma,Douglas Coupland,1999,Regan Books,http://images.amazon.com/images/P/0060987324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060987324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060987324.01.LZZZZZZZ.jpg
1505,0425192733,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425192733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425192733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425192733.01.LZZZZZZZ.jpg
1506,0553575104,In Pursuit of the Proper Sinner,Elizabeth George,2000,Bantam Books,http://images.amazon.com/images/P/0553575104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553575104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553575104.01.LZZZZZZZ.jpg
1507,0451403703,The Hangman's Beautiful Daughter,Sharyn McCrumb,1993,Onyx Books,http://images.amazon.com/images/P/0451403703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451403703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451403703.01.LZZZZZZZ.jpg
1508,0671496107,Immortal Poems of the English Language,Oscar Williams,1983,Pocket,http://images.amazon.com/images/P/0671496107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671496107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671496107.01.LZZZZZZZ.jpg
1509,0525941908,The Regulators,Richard Bachman,1996,Dutton Books,http://images.amazon.com/images/P/0525941908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525941908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525941908.01.LZZZZZZZ.jpg
1510,0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002,Broadway Books,http://images.amazon.com/images/P/0767915054.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767915054.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767915054.01.LZZZZZZZ.jpg
1511,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books,http://images.amazon.com/images/P/0452284449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452284449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452284449.01.LZZZZZZZ.jpg
1512,0446610542,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,Warner Forever,http://images.amazon.com/images/P/0446610542.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610542.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610542.01.LZZZZZZZ.jpg
1513,0440111498,Cat's Cradle,Kurt Vonnegut,1997,Dell Publishing Company,http://images.amazon.com/images/P/0440111498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440111498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440111498.01.LZZZZZZZ.jpg
1514,0515121495,The List,Steven Paul Martini,1997,Jove Books,http://images.amazon.com/images/P/0515121495.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515121495.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515121495.01.LZZZZZZZ.jpg
1515,0425132951,The House of Thunder,Dean R. Koontz,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0425132951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425132951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425132951.01.LZZZZZZZ.jpg
1516,0380759470,Xanth 13: Isle of View,Piers Anthony,1990,Eos,http://images.amazon.com/images/P/0380759470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380759470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380759470.01.LZZZZZZZ.jpg
1517,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book,http://images.amazon.com/images/P/0451188454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451188454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451188454.01.LZZZZZZZ.jpg
1518,1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications,http://images.amazon.com/images/P/1558745718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558745718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558745718.01.LZZZZZZZ.jpg
1519,0425117383,At Risk,Alice Hoffman,1989,Berkley Publishing Group,http://images.amazon.com/images/P/0425117383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425117383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425117383.01.LZZZZZZZ.jpg
1520,0060090375,Lucy Sullivan Is Getting Married,Marian Keyes,2002,Perennial,http://images.amazon.com/images/P/0060090375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060090375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060090375.01.LZZZZZZZ.jpg
1521,1582343047,How to Cook a Tart,Nina Killham,2003,Bloomsbury USA,http://images.amazon.com/images/P/1582343047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1582343047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1582343047.01.LZZZZZZZ.jpg
1522,0140143505,84 Charing Cross Road,Helene Hanff,1990,Penguin Books,http://images.amazon.com/images/P/0140143505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140143505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140143505.01.LZZZZZZZ.jpg
1523,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books,http://images.amazon.com/images/P/0345413881.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413881.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413881.01.LZZZZZZZ.jpg
1524,0553289691,SKINNY LEGS AND ALL,TOM ROBBINS,1991,Bantam,http://images.amazon.com/images/P/0553289691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.LZZZZZZZ.jpg
1525,0140042407,Tortilla Flat,John Steinbeck,1995,Penguin Books,http://images.amazon.com/images/P/0140042407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140042407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140042407.01.LZZZZZZZ.jpg
1526,0812550757,Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812550757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812550757.01.LZZZZZZZ.jpg
1527,0679721886,The Woman Warrior : Memoirs of a Girlhood Among Ghosts,MAXINE HONG KINGSTON,1989,Vintage,http://images.amazon.com/images/P/0679721886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679721886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679721886.01.LZZZZZZZ.jpg
1528,0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book,http://images.amazon.com/images/P/0451163966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451163966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451163966.01.LZZZZZZZ.jpg
1529,0525946829,Quentins,Maeve Binchy,2002,Dutton Books,http://images.amazon.com/images/P/0525946829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525946829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525946829.01.LZZZZZZZ.jpg
1530,0312986343,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312986343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312986343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312986343.01.LZZZZZZZ.jpg
1531,0446530077,Find Me,Rosie O'Donnell,2002,Warner Books,http://images.amazon.com/images/P/0446530077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446530077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446530077.01.LZZZZZZZ.jpg
1532,0875421245,The Magical Household: Spells &amp; Rituals for the Home (Llewellyn's Practical Magick Series),Scott Cunningham,1987,Llewellyn Publications,http://images.amazon.com/images/P/0875421245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875421245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875421245.01.LZZZZZZZ.jpg
1533,0451128370,Christine,Stephen King,1983,Penguin Putnam~mass,http://images.amazon.com/images/P/0451128370.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451128370.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451128370.01.LZZZZZZZ.jpg
1534,0451170385,Four Past Midnight,Stephen King,2001,Signet Book,http://images.amazon.com/images/P/0451170385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451170385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451170385.01.LZZZZZZZ.jpg
1535,0312991460,To the Nines (A Stephanie Plum Novel),Janet Evanovich,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312991460.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312991460.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312991460.01.LZZZZZZZ.jpg
1536,0142001325,Our Lady of the Lost and Found: A Novel,Diane Schoemperlen,2002,Penguin Books,http://images.amazon.com/images/P/0142001325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001325.01.LZZZZZZZ.jpg
1537,006016848X,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",John Gray,1992,HarperCollins Publishers,http://images.amazon.com/images/P/006016848X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006016848X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006016848X.01.LZZZZZZZ.jpg
1538,0449002985,Your Oasis on Flame Lake (Ballantine Reader's Circle),LORNA LANDVIK,1998,Ballantine Books,http://images.amazon.com/images/P/0449002985.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449002985.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449002985.01.LZZZZZZZ.jpg
